UNITID,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,CIP01ASSOC,CIP01BACHL,CIP01CERT,CIP03ASSOC,CIP03BACHL,CIP03CERT,CIP04ASSOC,CIP04BACHL,CIP04CERT,CIP05ASSOC,CIP05BACHL,CIP05CERT,CIP09ASSOC,CIP09BACHL,CIP09CERT,CIP10ASSOC,CIP10BACHL,CIP10CERT,CIP11ASSOC,CIP11BACHL,CIP11CERT,CIP12ASSOC,CIP12BACHL,CIP12CERT,CIP13ASSOC,CIP13BACHL,CIP13CERT,CIP14ASSOC,CIP14BACHL,CIP14CERT,CIP15ASSOC,CIP15BACHL,CIP15CERT,CIP16ASSOC,CIP16BACHL,CIP16CERT,CIP19ASSOC,CIP19BACHL,CIP19CERT,CIP22ASSOC,CIP22BACHL,CIP22CERT,CIP23ASSOC,CIP23BACHL,CIP23CERT,CIP24ASSOC,CIP24BACHL,CIP24CERT,CIP25ASSOC,CIP25BACHL,CIP25CERT,CIP26ASSOC,CIP26BACHL,CIP26CERT,CIP27ASSOC,CIP27BACHL,CIP27CERT,CIP29ASSOC,CIP29BACHL,CIP29CERT,CIP30ASSOC,CIP30BACHL,CIP30CERT,CIP31ASSOC,CIP31BACHL,CIP31CERT,CIP38ASSOC,CIP38BACHL,CIP38CERT,CIP39ASSOC,CIP39BACHL,CIP39CERT,CIP40ASSOC,CIP40BACHL,CIP40CERT,CIP41ASSOC,CIP41BACHL,CIP41CERT,CIP42ASSOC,CIP42BACHL,CIP42CERT,CIP43ASSOC,CIP43BACHL,CIP43CERT,CIP44ASSOC,CIP44BACHL,CIP44CERT,CIP45ASSOC,CIP45BACHL,CIP45CERT,CIP46ASSOC,CIP46BACHL,CIP46CERT,CIP47ASSOC,CIP47BACHL,CIP47CERT,CIP48ASSOC,CIP48BACHL,CIP48CERT,CIP49ASSOC,CIP49BACHL,CIP49CERT,CIP50ASSOC,CIP50BACHL,CIP50CERT,CIP51ASSOC,CIP51BACHL,CIP51CERT,CIP52ASSOC,CIP52BACHL,CIP52CERT,CIP54ASSOC,CIP54BACHL,CIP54CERT,UGDS.x,FEMALE,UGDS_MEN,UGDS_WOMEN,UGDS_2MOR,UGDS_AIAN,UGDS_API,UGDS_ASIAN,UGDS_BLACK,UGDS_BLACKNH,UGDS_HISP,UGDS_NHPI,UGDS_NRA,UGDS_UNKN,UGDS_WHITE,UGDS_WHITENH,INC_PCT_H1,INC_PCT_H2,INC_PCT_LO,INC_PCT_M1,INC_PCT_M2,DEP_INC_PCT_H1,DEP_INC_PCT_H2,DEP_INC_PCT_LO,DEP_INC_PCT_M1,DEP_INC_PCT_M2,IND_INC_PCT_H1,IND_INC_PCT_H2,IND_INC_PCT_LO,IND_INC_PCT_M1,IND_INC_PCT_M2,pctDep,pctIndep,FAMINC,MD_FAMINC,AANAPII,ANNHI,HBCU,HSI,NANTI,PBI,TRIBAL,RELAFFIL,MENONLY,WOMENONLY,COSTT4_A,COSTT4_P,TUITIONFEE_IN,TUITIONFEE_OUT,TUITIONFEE_PROG,NPT4_OTHER,NPT4_PRIV,NPT4_PROG,NPT4_PUB,PctWorking,pctMenWorking,PctWomenWorking,MD_EARN_WNE_P10,MN_EARN_WNE_P10,PCT10_EARN_WNE_P10,PCT25_EARN_WNE_P10,PCT75_EARN_WNE_P10,PCT90_EARN_WNE_P10,SD_EARN_WNE_P10,MN_EARN_WNE_INDEP0_P10,MN_EARN_WNE_INDEP1_P10,MN_EARN_WNE_MALE0_P10,MN_EARN_WNE_MALE1_P10,RET_FT4_POOLED,RET_FTL4_POOLED,RET_PT4_POOLED,RET_PTL4_POOLED,INSTNM,CITY,STABBR,ZIP,ACCREDAGENCY,INSTURL,NPCURL,SCH_DEG,HCM2,PREDDEG,HIGHDEG,CONTROL,ST_FIPS,REGION,LOCALE,LOCALE2,CCBASIC,UGDS.y,UG
102313,0,0,0,0,0,0.0248,0.0496,0.0744,0,0,0.0546,0,0.0248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199,0.0496,0.0744,0.196,0,0.3772,0.0546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1364,0.5389282103,0.4963,0.5037,7e-4,7e-4,0,0.0169,0.6481,0,0.0154,0,0,0,0.3182,0,0.018537243,0.018537243,0.7815975733,0.1627906977,0.018537243,0.018055762433333327,0.018055762433333327,0.7062043796,0.2262773723,0.018055762433333327,0.018055762433333327,0.018055762433333327,0.8752834467,0.0839002268,0.018055762433333327,0.5540950455005056,0.4459049544994944,18126.977755,15992,0,0,1,0,0,0,0,-1,0,0,11484,NA,4134,7644,NA,NA,NA,NA,6798,0.7992277992277992,0.2985842985842986,0.5006435006435006,23100,28000,5200,13900,37100,49200,20500,27200,28600,24400,34200,NA,0.5744,NA,0.375,H Councill Trenholm State Community College,Montgomery,AL,36108-3199,Southern Association of Colleges and Schools Commission on Colleges,www.trenholmstate.edu,www.trenholmstate.edu,1,0,1,2,1,1,5,12,NULL,8,1364,663
102395,0,0,0,0,0,0,0,0,0.4211,0,0,0,0,0,0,0,0,0,0,0,0,0.5789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0.2394366197,0.8333,0.1667,0.0972,0,0.0205,0.0139,0.0972,0.1712,0.125,0,0,0.0694,0.5972,0.5274,0.08920187793333334,0.08920187793333334,0.4929577465,0.2394366197,0.08920187793333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19718309859154928,0.8028169014084507,36311.690141,29000,0,0,0,0,0,0,0,-1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States Sports Academy,Daphne,AL,36526-7055,Southern Association of Colleges and Schools Commission on Colleges,www.ussa.edu,https://ussa.edu/admissions/consumer-information/net-price-calculator/,3,0,3,4,2,1,5,13,NULL,32,72,NULL
102429,0,0,0,0,0,0,0.0106,0.0146,0,0,0.0701,0,0.0132,0,0,0.1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384,0.0317,0.0952,0.1217,0,0.3823,0.0251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,2,0,1,0,0,0,3211,0.6496531219,0.3827,0.6173,0.0069,0.0031,0,0.004,0.1526,0,0.024,0,0,0.0115,0.7979,0,0.0027254708000000183,0.0027254708000000183,0.7304261645,0.1729435084,0.0911793855,0.030268010716666665,0.030268010716666665,0.6567901235,0.2238683128,0.030268010716666665,0.030268010716666665,0.030268010716666665,0.8418430884,0.095890411,0.030268010716666665,0.6020812685827552,0.39791873141724476,19747.081764,16911,0,0,0,0,0,0,0,-1,0,0,12569,NA,4410,7920,NA,NA,NA,NA,7415,0.7555749890686488,0.23261915172715347,0.5229558373414954,28100,31300,6100,14900,43300,57300,22400,32600,30300,28100,38500,NA,0.5737,NA,0.5016,Bevill State Community College,Jasper,AL,35501,Southern Association of Colleges and Schools Commission on Colleges,www.bscc.edu,www.bscc.edu/financial-aid/net-cost-calculator,2,0,2,2,1,1,5,32,NULL,8,3211,3558
102711,0,0,0,0,0,0,0.0331,0.0551,0,0,0.2206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.2169,0.0882,0.0404,0,0.1838,0.0993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1209,0.2865168539,0.8412,0.1588,0.0538,0.2002,0,0.0124,0.0116,0,0.0323,0.0025,8e-4,0.1853,0.5012,0,0.06741573035000004,0.06741573035000004,0.606741573,0.1404494382,0.1179775281,0.10514980070000002,0.10514980070000002,0.3766233766,0.10514980070000002,0.10514980070000002,0.10514980070000002,0.10514980070000002,0.7821782178,0.10514980070000002,0.10514980070000002,0.43258426966292135,0.5674157303370786,36850.449438,22043,0,0,0,0,0,0,0,-1,0,0,NA,10509,NA,NA,3250,NA,NA,5296,6290,0.8226600985221675,0.5862068965517241,0.23645320197044334,35300,45600,NA,12900,68900,NA,38800,55500,38800,NA,NA,NA,0.9737,NA,1,AVTEC-Alaska's Institute of Technology,Seward,AK,99664-0889,Council on Occupational Education,www.avtec.edu/,www.avtec.edu/book-page/net-price-calculator,1,0,1,1,1,2,8,43,NULL,10,1209,210
103945,0,0,0,0,0,0,0.0652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8696,0.0652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,101,0.6813880126,0.1485,0.8515,0.0495,0.6139,0,0,0.0198,0,0.0792,0.0099,0,0,0.2277,0,0.011041009450000028,0.011041009450000028,0.8023133544,0.1167192429,0.0588853838,0.032579217466666664,0.032579217466666664,0.6763754045,0.1779935275,0.032579217466666664,0.032579217466666664,0.032579217466666664,0.8629283489,0.0872274143,0.032579217466666664,0.3249211356466877,0.6750788643533123,17444.695058,13117,0,1,0,0,1,0,0,-1,0,0,31236,NA,16968,16968,NA,NA,28583,31720,NA,0.7885906040268457,0.17114093959731544,0.6174496644295302,23900,26400,NA,13400,35200,NA,23200,28600,25000,25100,31200,0.6539,NA,NA,NA,CollegeAmerica-Flagstaff,Flagstaff,AZ,86001,Accrediting Commission of Career Schools and Colleges,www.collegeamerica.edu,https://www.collegeamerica.edu/net-price-calculator,2,0,2,3,2,4,6,13,NULL,26,101,22
103954,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,NA,0.0778,0.9222,0.0889,0.0444,0,0.0111,0.1,0.122,0.4778,0,0,0.0111,0.2667,0.4146,0.03869047619999999,0.03869047619999999,0.7232142857,0.1607142857,0.03869047619999999,0.08373563218749999,0.08373563218749999,0.56,0.08373563218749999,0.08373563218749999,0.08373563218749999,0.08373563218749999,0.7701149425,0.08373563218749999,0.08373563218749999,0.22321428571428573,0.7767857142857143,20075.723214,12607.5,0,0,0,0,0,0,0,-1,0,0,NA,23280,NA,NA,14500,NA,19330,18804,NA,0.7350427350427351,NA,NA,15300,18800,NA,NA,NA,NA,16900,NA,NA,NA,NA,NA,0.8571,NA,NA,Arizona Academy of Beauty-East,Tucson,AZ,85712,National Accrediting Commission of Career Arts and Sciences,www.arizonaacademy.com,www.arizonaacademy.com,1,0,1,1,3,4,6,11,NULL,-2,90,29
104188,0,0,0,0,0,0.1429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8571,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,132,0.5445544554,0.553,0.447,0,0.0379,0,0,0.053,0,0.447,0,0,0.0152,0.447,0,0.07425742575,0.07425742575,0.5148514851,0.2079207921,0.1287128713,0.1097146739125,0.1097146739125,0.4347826087,0.1097146739125,0.1097146739125,0.1097146739125,0.1097146739125,0.6875,0.1097146739125,0.1097146739125,0.6831683168316832,0.3168316831683168,39050.148515,28146,0,0,0,0,0,0,0,-1,0,0,32254,NA,23069,23069,NA,NA,29964,NA,NA,0.7869674185463659,0.2706766917293233,0.5162907268170426,30200,32600,5800,15300,44900,54100,23100,32900,32400,31000,35800,0.8372,NA,0.6667,NA,Southwest University of Visual Arts-Tucson,Tucson,AZ,85716,Higher Learning Commission,www.suva.edu,www.suva.edu/NetPriceCalculator/,3,0,3,4,3,4,6,11,NULL,30,132,350
104391,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,NA,0.0667,0.9333,0.0167,0.0667,0,0,0.0167,0,0.0667,0,0,0.0167,0.8167,0.1807,0.05921052632500001,0.05921052632500001,0.7631578947,0.05921052632500001,0.05921052632500001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27631578947368424,0.7236842105263157,24964.644737,14913,0,0,0,0,0,0,0,-1,0,0,NA,13981,NA,NA,11500,NA,10042,15876,NA,0.6554621848739496,NA,NA,16100,22600,NA,NA,NA,NA,22200,NA,NA,NA,NA,NA,0.9231,NA,NA,Charles of Italy Beauty College,Lake Havasu City,AZ,86403,National Accrediting Commission of Career Arts and Sciences,www.charlesofitaly.edu,www.charlesofitaly.edu,1,0,1,1,3,4,6,13,NULL,-2,60,30
104504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,89,0.6593673966,0.2022,0.7978,0.0112,0.0449,0.0136,0.0112,0.0899,0.0407,0.3034,0,0,0.0337,0.5056,0.5656,0.03527980534999997,0.03527980534999997,0.6812652068,0.1508515815,0.097323601,0.039094874599999996,0.039094874599999996,0.534351145,0.1984732824,0.1679389313,0.039094874599999996,0.039094874599999996,0.75,0.1285714286,0.0642857143,0.31873479318734793,0.6812652068126521,25588.175182,17866,0,0,0,0,0,0,0,-1,0,0,NA,23003,NA,NA,11254,NA,21397,22626,NA,0.7560975609756098,0.15853658536585366,0.5975609756097561,22100,27600,4700,12800,36600,53200,20600,NA,NA,NA,NA,NA,0.8511,NA,0.75,Cortiva Institute-Tucson,Tucson,AZ,85710,Accrediting Commission of Career Schools and Colleges,www.cortiva.com/,www.cortiva.com/npc/NetPriceCalculator_Tucson_Hoboken/npcalc_tucson_hoboken.htm,1,0,1,1,3,4,6,11,NULL,-2,89,158
104577,0.0029,7e-4,0,0,7e-4,0.0015,0.0074,0.0214,0.0184,0,0.0228,7e-4,0,0,7e-4,0.1363,0,0.0015,0.0044,0,0.0479,0.0052,0,0,7e-4,0,0,0.0103,0,0.0037,0.0472,0.2225,0.0118,0,0.0155,0.2196,0.196,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,2,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,2,0,2,0,0,0,5082,0.5723830735,0.4573,0.5427,0.0112,0.0819,0,0.0085,0.0415,0,0.2066,0.0069,0.0132,0.0315,0.5988,0,0.020044543450000007,0.020044543450000007,0.6458797327,0.1796585004,0.13437268,0.018917924575000022,0.018917924575000022,0.4966442953,0.244295302,0.2,0.018917924575000022,0.018917924575000022,0.8305647841,0.0996677741,0.0531561462,0.5530809205642168,0.44691907943578324,23819.861173,18854,0,0,0,0,0,0,0,-1,0,0,12813,NA,2400,9360,NA,NA,NA,NA,7689,0.7237394957983193,0.3602941176470588,0.3634453781512605,29200,35700,5000,15400,51500,67500,27200,35200,36400,28900,42500,NA,0.5443,NA,0.4553,Eastern Arizona College,Thatcher,AZ,85552-0769,Higher Learning Commission,www.eac.edu,eac.edu/Student_Services/Financial_Aid/Net_Price/default.shtm,1,0,1,2,1,4,6,33,NULL,8,5082,6223
105297,0,0.0143,0,0.0238,0,0,0.0143,0,0.2,0,0,0,0,0,0,0.0952,0,0.0238,0.0048,0,0,0,0,0,0,0,0,0,0.0095,0.1571,0,0,0,0,0.0476,0.2429,0.1667,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1276,0.634746922,0.3354,0.6646,8e-4,0.9922,0.0012,0,0,0.0012,8e-4,0,0.0016,0,0.0047,0.0047,0.006839945250000035,0.006839945250000035,0.7264021888,0.1682626539,0.0916552668,0.03283911193333333,0.03283911193333333,0.603406326,0.2433090024,0.03283911193333333,0.03283911193333333,0.03283911193333333,0.884375,0.071875,0.03283911193333333,0.5622435020519836,0.4377564979480164,18788.97948,14495,0,0,0,0,0,0,1,-1,0,0,13499,NA,725,725,NA,NA,NA,NA,10762,0.7570281124497992,0.23694779116465864,0.5200803212851406,21000,23400,3500,9600,33400,45700,18300,23200,23600,21800,27000,0.8,NA,NA,NA,Dine College,Tsaile,AZ,86556,Higher Learning Commission,www.dinecollege.edu,www.dinecollege.edu/finaid/npcalc.php,2,0,2,3,1,4,6,43,NULL,33,1276,1712
105349,0,0,0,0,0,0,0.0017,0.0151,0.124,0,0.0821,0,0.0017,0,0,0.1072,0,0,0,0,0,0,0,0,0,0,0,0.0268,0.0017,0,0.0503,0.0988,0.1977,0,0,0.1642,0.129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1469,0.6224489796,0.3771,0.6229,0.017,0.3295,0,0.0068,0.0129,0,0.115,0.002,0.0014,0.0374,0.4779,0,0.03692905733333333,0.03692905733333333,0.7040816327,0.1851311953,0.03692905733333333,0.04004472856666667,0.04004472856666667,0.555984556,0.2857142857,0.04004472856666667,0.04004472856666667,0.04004472856666667,0.793911007,0.1241217799,0.04004472856666667,0.37755102040816324,0.6224489795918368,19532.016035,14950,0,0,0,0,1,0,0,-1,0,0,11005,NA,1760,8120,NA,NA,NA,NA,6280,0.7370466321243523,0.18652849740932642,0.5505181347150259,25200,31300,3700,12900,40200,54700,34200,29300,32100,28800,38600,NA,0.4017,NA,0.25,Northland Pioneer College,Holbrook,AZ,86025-0610,Higher Learning Commission,www.npc.edu,www.npc.edu/net-price-calculator,1,0,1,2,1,4,6,41,NULL,9,1469,5096
105677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,NA,1,0,0,0.025,0,0,0,0,0.05,0,0.025,0,0.9,0,0.11111111109999999,0.11111111109999999,0.5555555556,0.11111111109999999,0.11111111109999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4444444444444444,0.5555555555555556,47177.12963,26717.5,0,0,0,0,0,0,0,-1,0,0,NA,23515,NA,NA,10980,NA,20419,18280,NA,NA,NA,NA,24000,29000,NA,NA,NA,NA,18600,NA,NA,NA,NA,NA,NA,NA,NA,Roberto-Venn School of Luthiery,Phoenix,AZ,85007,Accrediting Commission of Career Schools and Colleges,www.roberto-venn.com,www.roberto-venn.com/NetPrice/npcalc.htm,1,0,1,1,3,4,6,11,NULL,-2,40,33
106315,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0.9226519337,0.0674,0.9326,0,0,0,0,0.8652,0,0.0562,0,0,0,0.0787,0,0.035911602200000003,0.035911602200000003,0.8563535912,0.035911602200000003,0.035911602200000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18232044198895028,0.8176795580110497,13911.447514,11328,0,0,0,0,0,0,0,-1,0,0,NA,22463,NA,NA,18540,NA,18688,11341,NA,NA,NA,NA,14000,16400,NA,NA,NA,NA,12500,NA,NA,NA,NA,NA,0.5806,NA,0,Arkansas Beauty School-Little Rock,Little Rock,AR,72209,National Accrediting Commission of Career Arts and Sciences,arkbeautyschool.com,arkbeautyschool.com,1,0,1,1,3,5,5,12,NULL,-2,89,25
106324,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,NA,0,1,0,0,0,0,0,0,0.1765,0,0,0,0.8235,0,0.09659090910000001,0.09659090910000001,0.6136363636,0.09659090910000001,0.09659090910000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4090909090909091,0.5909090909090908,29275,14185,0,0,0,0,0,0,0,-1,0,0,NA,13158,NA,NA,14400,NA,8721,10236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6324,NA,NA,Arkansas Beauty College,Russellville,AR,72801,Accrediting Commission of Career Schools and Colleges,www.arkansasbeautycollegersvlar.com/,arkansasbeautycollegersvlar.com,1,0,1,1,3,5,5,33,NULL,-2,17,NULL
106351,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0.3426966292,0.5954,0.4046,0,0,0,0,0.9389,0,0,0.0076,0,0,0.0534,0,0.028089887650000006,0.028089887650000006,0.8876404494,0.028089887650000006,0.028089887650000006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25842696629213485,0.7415730337078652,13660.455056,9512.5,0,0,0,0,0,0,0,-1,0,0,NA,21452,NA,NA,16750,NA,17121,23124,NA,0.6989247311827957,0.40860215053763443,0.2903225806451613,15300,19000,NA,NA,NA,NA,16200,NA,NA,NA,NA,NA,0.76,NA,NA,Arkansas College of Barbering and Hair Design,North Little Rock,AR,72114,Accrediting Commission of Career Schools and Colleges,www.arkansascollegeofbarbering.com,www.arkansascollegeofbarbering.com,1,0,1,1,3,5,5,13,NULL,-2,131,67
